FICHE;DATEJJ;DATEMM;DATEAA;SECT1;SECT2;ECH;JOURSEM_DEP;M1;M2;M3;M4;M5;M6;M7A1 ;M8A1;M9A1;M10A1;M11A1 ;M12A1 ;M13A1 ;M7A2 ;M8A2;M9A2;M10A2;M11A2 ;M12A2 ;M13A2 ;M7A3 ;M8A3;M9A3;M10A3;M11A3 ;M12A3 ;M13A3 ;M7A4 ;M8A4;M9A4;M10A4;M11A4 ;M12A4 ;M13A4 ;Coef;L1 ;L2 ;L3 ;L4 ;L5A1 ;L32A1 ;L5A2;L32A2 ;L5A3 ;L32A3 ;L5A4 ;L32A4 ;L6 ;L7 ;L8 ;L9 ;L31 ;R1 ;R2 ;R3 ;R4 
1;06;05;09;60;029;091;2;1;1;1;1;1;2;1;3;2003;05;1;1;2;1;3;2002;05;1;1;2;;;;;;;;;;;;;;;119.4376;2;;2;1988;2003;2;2006;2;;;;;2;4;;;06;;;000150;
1;02;04;09;60;038;092;3;3;4;1;1;1;1;1;3;2001;07;1;1;2;;;;;;;;;;;;;;;;;;;;;;132.0350;2;;1;2007;2006;2;;;;;;;1;3;;;05;;000645;;
1;04;04;09;60;024;095;5;1;1;1;2;2;1;1;3;1999;06;1;1;2;;;;;;;;;;;;;;;;;;;;;;115.0472;2;;1;1966;1999;2;;;;;;;0;4;;;11;;;;
1;16;05;09;60;011;099;5;1;1;1;1;1;2;3;3;2000;08;1;1;2;1;3;2006;08;1;1;2;;;;;;;;;;;;;;;119.4376;1;;4;1982;2003;2;2006;2;;;;;2;2;1;3;11;;;000400;
1;08;05;09;60;004;100;4;1;1;1;1;1;2;1;2;2006;05;1;1;2;1;3;2000;08;1;1;2;;;;;;;;;;;;;;;115.0472;1;;2;1983;2006;2;2006;2;;;;;2;4;;;11;;;000120;
1;03;04;09;60;032;102;4;1;1;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;119.2470;1;;2;1957;;;;;;;;;1;2;1;4;11;;;;
1;02;04;09;60;004;105;3;3;3;1;1;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;018.1648;3;;0;1989;;;;;;;;;0;4;;;03;;000337;000140;
1;05;05;09;60;011;107;1;1;2;1;1;1;2;1;1;2000;07;1;1;1;1;1;1992;06;1;1;1;;;;;;;;;;;;;;;132.0350;1;25;2;2002;2001;2;2008;2;;;;;2;3;;;03;000850;;000300;
1;12;05;09;60;043;116;1;1;1;1;2;1;2;1;3;2008;06;1;1;2;1;1;2004;07;1;1;2;;;;;;;;;;;;;;;115.0472;2;;2;1977;2008;2;2004;2;;;;;4;2;2;;07;;;000200;000400
1;06;05;09;60;043;117;2;1;6;1;1;2;2;1;3;2003;06;1;3;2;1;3;1996;05;1;3;2;;;;;;;;;;;;;;;115.0472;5;;2;2004;2003;2;2009;2;;;;;3;2;1;4;11;;;;
1;05;05;09;60;036;119;1;1;2;1;1;1;2;1;1;1997;04;1;1;2;1;3;2005;05;1;1;2;;;;;;;;;;;;;;;119.4376;1;15;3;1998;1997;2;2005;2;;;;;3;3;;;11;;;;
1;26;05;09;60;047;120;1;1;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;115.0472;1;;1;1983;;;;;;;;;1;4;;;01;;;000130;
1;19;05;09;60;002;122;1;5;2;1;1;1;2;1;3;2001;05;1;1;2;1;3;2008;06;1;1;2;;;;;;;;;;;;;;;115.0472;4;15;2;1997;2008;2;2008;2;;;;;2;2;1;4;11;;;000150;
1;06;05;09;60;024;124;2;3;3;2;;1;2;2;1;;01;1;3;2;1;3;1999;06;1;3;2;;;;;;;;;;;;;;;018.1939;3;;0;2007;2003;2;2006;2;;;;;4;;;;02;;000296;000069;
1;15;05;09;60;021;125;4;1;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;119.2470;2;;2;1967;;;;;;;;;1;4;;;01;;;000150;
1;21;05;09;60;004;126;3;1;1;1;1;1;2;1;1;2006;09;1;1;2;1;3;2006;10;1;1;2;;;;;;;;;;;;;;;119.4376;2;;4;1992;2006;2;2008;2;;;;;5;4;;;08;;;;
1;16;05;09;60;004;127;5;1;1;1;1;2;2;1;3;1997;06;1;2;2;1;3;2009;05;1;1;2;;;;;;;;;;;;;;;119.2470;2;;2;1995;1997;2;2009;2;;;;;1;3;;;05;;;000280;
1;19;05;09;60;003;136;1;1;1;1;1;1;2;1;1;1994;05;1;1;2;1;1;1998;09;1;1;2;;;;;;;;;;;;;;;115.0472;2;;3;1977;1994;2;2005;2;;;;;2;2;1;3;11;;;000250;
1;27;05;09;60;031;139;2;1;1;1;1;2;3;1;1;2000;04;1;1;2;3;2;1989;06;1;1;2;1;2;2004;12;1;1;2;;;;;;;;115.0472;1;;4;1983;2004;2;2001;2;2008;2;;;1;4;;;07;;;;
1;23;05;09;60;047;140;5;1;2;1;1;1;2;1;3;2001;07;1;2;2;1;1;1996;05;1;2;2;;;;;;;;;;;;;;;154.4428;2;20;2;1999;2001;2;2008;2;;;;;9;4;;;06;000650;;000200;
1;20;05;09;60;011;141;2;1;1;1;1;1;2;1;1;1998;04;1;1;2;1;3;2009;05;1;1;2;;;;;;;;;;;;;;;115.0472;1;;2;1964;1999;2;2009;2;;;;;3;2;2;;11;;;000500;
1;21;05;09;60;024;142;3;2;2;1;1;1;1;1;1;1995;09;1;1;2;;;;;;;;;;;;;;;;;;;;;;119.4376;1;30;2;2008;2006;2;;;;;;;4;4;;;06;001110;;000150;
1;19;05;09;60;007;144;1;1;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;119.2470;1;;1;1960;;;;;;;;;0;4;;;11;;;;
1;02;04;09;61;023;002;3;1;2;1;1;1;2;1;3;2002;06;1;1;2;1;1;2007;04;1;1;2;;;;;;;;;;;;;;;170.4664;1;20;2;1991;2002;2;2007;2;;;;;3;4;;;06;000585;;000080;000296
1;15;04;09;61;031;004;2;1;2;1;1;1;2;1;3;2001;07;1;1;2;1;3;2004;07;1;1;2;;;;;;;;;;;;;;;128.1002;1;20;3;2001;2007;2;2009;2;;;;;5;4;;;07;001000;;000090;
1;10;04;09;61;055;005;4;2;2;1;1;1;2;1;3;2004;07;1;1;2;1;1;1994;07;1;1;2;;;;;;;;;;;;;;;128.1002;2;20;2;2005;2007;2;2008;2;;;;;4;3;;;08;001000;;000150;000480
1;31;03;09;61;087;006;1;1;1;1;1;1;1;1;3;2006;09;1;1;2;;;;;;;;;;;;;;;;;;;;;;170.4664;1;;1;1985;2006;2;;;;;;;4;2;1;4;06;;;000200;000215
1;19;02;09;61;035;007;3;1;2;1;1;1;2;1;3;2002;06;1;1;2;1;3;2001;05;1;2;2;;;;;;;;;;;;;;;156.4993;2;25;2;2001;2004;2;2003;2;;;;;2;2;2;;05;000900;;000100;
1;08;04;09;61;002;008;2;2;1;1;1;1;3;1;3;2004;07;1;1;2;1;1;1991;07;1;2;2;1;3;2002;04;1;2;2;;;;;;;;128.1002;1;;1;1992;2007;2;2008;2;2006;2;;;2;4;;;05;;;000104;000085
1;01;04;09;61;004;009;2;1;4;1;2;1;2;1;1;;02;1;1;2;1;1;1993;04;1;1;2;;;;;;;;;;;;;;;170.4664;1;;3;2008;2007;2;1999;2;;;;;1;3;;;05;;000435;000130;
1;06;02;09;61;071;010;4;1;1;1;1;2;1;1;1;1989;04;1;2;2;;;;;;;;;;;;;;;;;;;;;;170.0869;1;;2;1965;1991;2;;;;;;;1;2;1;1;03;;;000300;
1;21;03;09;61;009;012;5;3;2;1;2;1;2;1;3;2005;05;1;1;2;1;3;2006;05;1;1;2;;;;;;;;;;;;;;;156.4993;2;20;2;2007;2005;2;2006;2;;;;;2;2;1;4;05;000740;;000060;000320
1;21;03;09;61;003;014;5;1;1;1;1;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;170.0869;1;;2;1994;;;;;;;;;0;4;;;02;;;000180;
1;18;02;09;61;072;016;2;1;1;1;1;2;2;1;1;1994;05;1;1;2;1;1;1997;07;1;1;2;;;;;;;;;;;;;;;156.4993;2;;2;1971;1997;2;1997;2;;;;;0;4;;;06;;;000230;
1;10;03;09;61;008;018;1;1;2;1;1;1;2;1;3;1991;10;1;1;2;1;3;2005;06;1;1;2;;;;;;;;;;;;;;;125.6363;2;15;4;1994;2009;2;2005;2;;;;;5;1;2;;08;000530;;000100;000350
1;17;03;09;61;035;019;1;1;1;1;1;1;2;1;1;2000;08;1;1;2;3;3;1997;07;1;1;2;;;;;;;;;;;;;;;156.4993;2;;2;1971;2000;2;1997;2;;;;;0;4;;;05;;;000215;
1;18;03;09;61;047;021;2;1;1;1;1;1;2;1;1;1997;06;1;1;2;1;1;2001;05;1;1;2;;;;;;;;;;;;;;;156.4993;1;;2;1983;1997;2;2003;2;;;;;2;2;2;;07;;;000110;
1;19;02;09;61;009;022;3;4;3;1;1;1;2;1;3;1993;05;1;2;2;1;1;1998;07;1;2;2;;;;;;;;;;;;;;;112.0439;3;;0;2002;2003;2;2006;2;;;;;1;4;;;04;;000465;000060;
1;12;03;09;61;056;023;3;4;4;2;;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;170.4664;1;;0;2008;;;;;;;;;2;2;1;;03;;000430;000080;
1;17;04;09;61;079;024;4;1;1;1;1;2;2;1;3;2003;06;1;1;2;2;3;1999;06;1;1;2;;;;;;;;;;;;;;;156.4993;2;;2;1976;2006;2;2006;2;;;;;0;3;;;05;;;000200;
