FICHE;SECT1;SECT2;ECH;NUMPERS;NUMDEP;D2A;D2B;D3;D4;D5A;D5B;D6;D7;D8;D9;D10;D11;Coef
3;36;007;104;02;01;01;;036007;1245;25;;;025007;1251;006;0;;070.4610
3;36;007;104;02;02;25;;025007;1305;01;;;036007;1312;007;0;;070.4610
3;36;007;104;02;03;01;;036007;1430;32;;;028005;1515;045;1;3;070.4610
3;36;007;104;02;04;32;;028005;1550;32;;;011009;1600;010;1;3;070.4610
3;36;007;104;02;05;32;;011009;1800;01;;;036007;1830;030;1;3;070.4610
3;36;001;105;01;01;01;;036001;0820;29;;;037009;0830;010;0;;082.0363
3;36;001;105;01;02;29;;037009;1215;33;;;031001;1220;005;0;;082.0363
3;36;001;105;01;03;33;;031001;1225;53;;;037012;1230;005;0;;082.0363
3;36;001;105;01;04;53;;037012;1330;29;;;037009;1340;010;0;;082.0363
3;36;001;105;01;05;29;;037009;1830;01;;;036001;1845;015;0;;082.0363
3;36;001;107;01;01;01;;036001;0645;11;;;010029;0715;030;1;3;066.4947
3;36;001;107;01;02;11;;010029;0720;33;;;012010;0730;010;1;3;066.4947
3;36;001;107;01;03;33;;012010;0800;12;;;014005;0830;030;1;3;066.4947
3;36;001;107;01;04;12;;014005;1130;12;;;037001;1230;060;1;3;066.4947
3;36;001;107;01;05;12;;037001;1530;63;11;;010029;1600;030;1;3;066.4947
3;36;001;107;01;06;61;11;010029;1800;01;;;036001;1830;030;1;3;066.4947
3;36;001;107;02;01;01;;036001;0810;24;;;036002;0815;005;0;;066.4947
3;36;001;107;02;02;24;;036002;1115;01;;;036001;1120;005;0;;066.4947
3;36;001;107;02;03;01;;036001;1125;42;;;036001;1127;002;0;;066.4947
3;36;001;107;02;04;42;;036001;1129;54;;;036001;1133;004;0;;066.4947
3;36;001;107;02;05;54;;036001;1135;53;;;036001;1137;002;0;;066.4947
3;36;001;107;02;06;53;;036001;1400;01;;;036001;1408;008;0;;066.4947
3;36;001;107;02;07;01;;036001;1800;33;;;033002;1804;004;1;;066.4947
3;36;001;107;02;08;33;;033002;1815;54;;;036001;1819;004;1;;066.4947
3;36;001;107;02;09;54;;036001;1910;01;;;036001;1915;005;1;;066.4947
3;36;003;111;01;01;01;;036003;1400;54;;;037002;1410;010;0;;082.0363
3;36;003;111;01;02;54;;037002;1900;53;;;037002;1915;015;0;;082.0363
3;36;003;111;01;03;53;;037002;2320;01;;;036003;2340;020;0;;082.0363
3;36;008;112;01;01;24;;025008;0800;01;;;036008;0815;015;1;;082.0363
3;36;008;112;01;02;01;;036008;1000;34;;;036001;1002;002;0;;082.0363
3;36;008;112;01;03;34;;036001;1028;01;;;036008;1030;002;0;;082.0363
3;36;008;112;01;04;01;;036008;1100;33;;;036004;1105;005;1;;082.0363
3;36;008;112;01;05;33;;036004;1110;01;;;036008;1125;015;0;;082.0363
3;36;008;112;01;06;01;;036008;1215;54;;;026009;1235;020;0;;082.0363
3;36;008;112;01;07;54;;026009;1500;33;;;036004;1510;010;1;1;082.0363
3;36;008;112;01;08;33;;036004;1515;01;;;036008;1520;005;1;;082.0363
3;36;001;121;01;01;01;;036001;0900;11;;;027005;0920;020;1;1;082.0363
3;36;001;121;01;02;11;;027005;1200;53;;;028004;1207;007;1;1;082.0363
3;36;001;121;01;03;53;;028004;1320;11;;;027005;1327;007;1;1;082.0363
3;36;001;121;01;04;11;;027005;1630;01;;;036001;1700;030;1;1;082.0363
3;36;001;121;01;05;01;;036001;1701;32;;;036005;1707;006;0;;082.0363
3;36;001;121;01;06;32;;036005;1722;01;;;036001;1727;005;0;;082.0363
3;36;001;122;01;01;01;;036001;0900;53;;;037009;0915;015;0;;066.4947
3;36;001;122;01;02;53;;037009;0935;52;;;037009;0945;010;0;;066.4947
3;36;001;122;01;03;52;;037009;0950;53;;;037007;1050;060;0;;066.4947
3;36;001;122;01;04;53;;037007;1130;01;;;036001;1140;010;0;;066.4947
3;36;001;122;01;05;01;;036001;1915;54;;;037001;1935;020;1;1;066.4947
3;36;001;122;01;06;54;;037001;2530;01;;;036001;2550;020;1;1;066.4947
3;36;001;122;02;01;01;;036001;1430;33;;;009029;1510;040;1;1;066.4947
3;36;001;122;02;02;33;;009029;1610;01;;;036001;1630;020;1;1;066.4947
3;36;001;122;02;03;01;;036001;1915;54;;;037001;1935;020;1;1;066.4947
3;36;001;122;02;04;54;;037001;2530;01;;;036001;2550;020;1;1;066.4947
3;36;003;124;01;01;01;;036003;1400;54;;;035010;1415;015;1;;066.4947
3;36;003;124;01;02;54;;035010;1700;01;;;036003;1715;015;1;;066.4947
3;36;003;124;01;03;01;;036003;1800;33;;;036005;1802;002;0;;066.4947
3;36;003;124;01;04;33;;036005;1810;01;;;036003;1812;002;0;;066.4947
3;36;003;124;02;01;01;;036003;0930;25;;;018006;0955;025;1;1;066.4947
3;36;003;124;02;02;25;;018006;1200;53;;;018006;1202;002;0;;066.4947
3;36;003;124;02;03;53;;018006;1300;25;;;018006;1302;002;0;;066.4947
3;36;003;124;02;04;25;;018006;1800;01;;;036003;1835;035;1;1;066.4947
3;36;003;125;01;01;01;;036003;1100;54;;;037007;1105;005;0;;066.4947
3;36;003;125;01;02;54;;037007;1415;01;;;036003;1420;005;0;;066.4947
3;36;003;125;01;03;01;;036003;1600;33;;;036005;1605;005;0;;066.4947
3;36;003;125;01;04;33;;036005;1620;01;;;036003;1625;005;0;;066.4947
3;36;003;125;01;05;01;;036003;1930;54;;;037003;1940;010;0;;066.4947
3;36;003;125;01;06;54;;037003;2145;01;;;036003;2155;010;0;;066.4947
3;36;003;125;02;01;01;;036003;0840;11;;;032011;0900;020;1;1;066.4947
3;36;003;125;02;02;11;;032011;1800;01;;;036003;1825;025;1;1;066.4947
3;36;003;125;02;03;01;;036003;1930;54;;;037003;1940;010;0;;066.4947
3;36;003;125;02;04;54;;037003;2145;01;;;036003;2155;010;0;;066.4947
3;36;003;128;01;01;01;;036003;1245;53;;;033001;1250;005;1;;066.4947
3;36;003;128;01;02;53;;033001;1330;57;;;037013;1340;010;1;;066.4947
3;36;003;128;01;03;57;;037013;1345;01;;;036003;1350;005;1;;066.4947
3;36;003;128;02;01;01;;036003;1245;53;;;033001;1250;005;1;;066.4947
3;36;003;128;02;02;53;;033001;1330;57;;;037013;1340;010;1;;066.4947
3;36;003;128;02;03;57;;037013;1345;01;;;036003;1350;005;1;;066.4947
3;36;003;128;02;04;01;;036003;1545;42;;;037009;1550;005;1;;066.4947
3;36;003;128;02;05;42;;037009;1610;42;;;036001;1615;005;1;;066.4947
3;36;003;128;02;06;42;;036001;1625;01;;;036003;1630;005;1;;066.4947
3;36;002;131;01;01;01;;036002;1400;31;;;800010;1440;040;1;1;066.4947
3;36;002;131;01;02;31;;800010;1600;01;;;036002;1620;020;1;1;066.4947
3;36;002;131;01;03;01;;036002;2000;53;;;037012;2010;010;0;;066.4947
3;36;002;131;01;04;53;;037012;2100;01;;;036002;2110;010;0;;066.4947
3;36;002;131;02;01;01;;036002;1400;31;;;800010;1440;040;1;1;066.4947
3;36;002;131;02;02;31;;800010;1600;01;;;036002;1620;020;1;1;066.4947
3;36;002;131;02;03;01;;036002;1710;41;;;025015;1730;020;0;;066.4947
3;36;002;131;02;04;41;;025015;1915;01;;;036002;1935;020;0;;066.4947
3;36;002;131;02;05;01;;036002;2000;53;;;037012;2010;010;0;;066.4947
3;36;002;131;02;06;53;;037012;2100;01;;;036002;2110;010;0;;066.4947
3;36;005;136;01;01;01;;036005;1215;54;;;035011;1230;015;1;3;082.0363
3;36;006;137;01;01;01;;036006;0650;11;;;028009;0700;010;1;1;066.4947
3;36;006;137;01;02;11;;028009;1145;01;;;036006;1200;015;1;1;066.4947
3;36;006;137;01;03;01;;036006;1245;11;;;028009;1300;015;1;1;066.4947
3;36;006;137;01;04;11;;028009;1545;01;;;036006;1600;015;1;1;066.4947
3;36;006;137;02;01;01;;036006;1300;33;;;033009;1302;002;0;;066.4947
3;36;006;137;02;02;33;;033009;1343;01;;;036006;1345;002;0;;066.4947
3;36;002;141;01;01;01;;036002;1345;42;;;030006;1400;015;0;;082.0363
3;36;002;141;01;02;42;;030006;1445;32;;;037002;1455;010;0;;082.0363
3;36;002;141;01;03;32;;037002;1513;01;;;036002;1523;010;0;;082.0363
3;36;002;141;01;04;01;;036002;1600;32;;;036005;1607;007;0;;082.0363
3;36;002;141;01;05;32;;036005;1617;01;;;036002;1624;007;0;;082.0363
3;36;002;143;01;01;01;;036002;0830;25;;;025010;0838;008;1;1;082.0363
3;36;002;143;01;02;25;;025010;1215;53;;;036002;1225;010;0;;082.0363
3;36;002;143;01;03;53;;036002;1240;01;;;036002;1330;050;0;;082.0363
3;36;002;143;01;04;01;;036002;1340;52;;;036002;1345;005;0;;082.0363
3;36;002;143;01;05;52;;036002;1500;01;;;036002;1525;025;0;;082.0363
3;36;002;143;01;06;01;;036002;1530;51;;;036002;1535;005;0;;082.0363
3;36;002;143;01;07;51;;036002;1800;01;;;036002;1805;005;0;;082.0363
3;36;002;143;01;08;01;;036002;2045;53;;;037007;2100;015;0;;082.0363
3;36;002;143;01;09;53;;037007;2300;57;;;037007;2310;010;0;;082.0363
3;36;002;143;01;10;57;;037007;2630;01;;;036002;2645;015;0;;082.0363
3;36;006;145;01;01;01;;036006;0715;33;;;033009;0720;005;0;;080.0478
3;36;006;145;01;02;33;;033009;0725;01;;;036006;0730;005;0;;080.0478
3;36;006;145;01;03;01;;036006;0755;33;;;033009;0800;005;0;;080.0478
3;36;006;145;01;04;33;;033009;0825;01;;;036006;0830;005;0;;080.0478
3;36;006;145;01;05;01;;036006;1020;53;;;011009;1040;020;1;3;080.0478
3;36;006;145;01;06;53;;011009;1145;01;;;036006;1205;020;1;3;080.0478
3;36;003;146;01;01;01;;036003;1345;29;;;037009;1400;015;0;;080.0478
3;36;003;146;01;02;29;;037009;1700;01;;;036003;1715;015;0;;080.0478
3;36;009;148;01;01;01;;036009;0810;11;;;011013;0840;030;1;;082.0363
3;36;009;148;01;02;11;;011013;1300;53;;;011013;1301;001;0;;082.0363
3;36;009;148;01;03;53;;011013;1400;11;;;011013;1401;001;0;;082.0363
3;36;009;148;01;04;11;;011013;1920;01;;;036009;1950;030;1;;082.0363
3;36;007;150;01;01;01;;036007;0820;11;;;018009;0845;025;1;1;082.0363
3;36;007;150;01;02;11;;018009;0930;12;;;033001;1000;030;2;1;082.0363
3;36;007;150;01;03;12;;033001;1240;11;;;018009;1310;030;2;1;082.0363
3;36;007;150;01;04;11;;018009;1900;01;;;036007;1925;025;1;1;082.0363
3;36;006;151;01;01;01;;036006;1815;55;;;016003;1830;015;1;;082.0363
3;36;006;151;01;02;55;;016003;2000;01;;;036006;2015;015;1;;082.0363
3;36;006;151;01;03;01;;036006;2020;57;;;028011;2040;020;3;3;082.0363
3;36;006;151;01;04;57;;028011;2140;01;;;036006;2200;020;1;;082.0363
3;36;001;154;01;01;01;;036001;0830;11;;;033003;0845;015;0;;082.0363
3;36;001;154;01;02;11;;033003;1230;53;;;033003;1240;010;0;;082.0363
3;36;001;154;01;03;53;;033003;1330;11;;;033003;1340;010;0;;082.0363
3;36;001;154;01;04;11;;033003;2000;01;;;036001;2015;015;0;;082.0363
3;36;008;156;01;01;01;;036008;0745;29;;;025012;0800;015;1;;080.0478
3;36;008;156;01;02;29;;025012;1700;01;;;036008;1725;025;1;;080.0478
3;36;008;156;01;03;01;;036008;1800;32;;;033009;1805;005;0;;080.0478
3;36;008;156;01;04;32;;033009;1820;01;;;036008;1825;005;0;;080.0478
3;36;008;157;01;01;01;;036008;0900;11;;;033003;0910;010;0;;082.0363
3;36;008;157;01;02;11;;033003;1200;01;;;036008;1210;010;0;;082.0363
3;36;008;157;01;03;01;;036008;1300;11;;;033003;1310;010;0;;082.0363
3;36;008;157;01;04;11;;033003;1800;01;;;036008;1810;010;0;;082.0363
3;36;008;157;01;05;01;;036008;1945;51;;;025008;2000;015;0;;082.0363
3;36;008;157;01;06;51;;025008;2200;01;;;036008;2215;015;0;;082.0363
3;36;004;158;01;01;01;;036004;1100;41;;;037006;1105;005;0;;066.4947
3;36;004;158;01;02;41;;037006;1120;01;;;036004;1125;005;0;;066.4947
3;36;004;158;01;03;01;;036004;1600;41;;;037006;1605;005;1;;066.4947
3;36;004;158;01;04;41;;037006;1606;41;;;031009;1620;014;1;;066.4947
3;36;004;158;01;05;41;;031009;1640;33;;;025007;1650;010;1;;066.4947
3;36;004;158;01;06;33;;025007;1705;33;;;036008;1710;005;1;;066.4947
3;36;004;158;01;07;33;;036008;1712;33;;;016001;1735;023;1;;066.4947
3;36;004;158;01;08;33;;016001;1805;53;;;036005;1820;015;1;;066.4947
3;36;004;158;01;09;53;;036005;1850;01;;;036004;1855;005;1;;066.4947
3;36;004;158;01;10;01;;036004;1930;42;;;030008;1945;015;1;1;066.4947
3;36;004;158;01;11;42;;030008;2015;01;;;036004;2030;015;1;1;066.4947
3;36;005;159;01;01;01;;036005;0840;11;;;032013;0855;015;1;1;082.0363
3;36;005;159;01;02;11;;032013;1215;53;;;024008;1225;010;1;1;082.0363
3;36;005;159;01;03;53;;024008;1330;11;;;032013;1340;010;1;1;082.0363
3;36;005;159;01;04;11;;032013;1745;01;;;036005;1800;015;1;1;082.0363
3;36;005;159;01;05;01;;036005;1900;54;;;036006;1915;015;0;;082.0363
3;36;005;159;01;06;54;;036006;2200;01;;;036005;2210;010;0;;082.0363
3;36;008;160;01;01;01;;036008;0745;11;;;036011;0755;010;0;;082.0363
3;36;008;160;01;02;11;;036011;1530;01;;;036008;1615;045;0;;082.0363
3;36;008;160;01;03;01;;036008;1700;52;;;030001;1720;020;0;;082.0363
3;36;008;160;01;04;52;;030001;1740;53;;;037001;1745;005;0;;082.0363
3;36;008;160;01;05;53;;037001;1845;01;;;036008;1945;060;0;;082.0363
3;36;008;161;01;01;01;;036008;0830;51;;;001036;0910;040;1;1;082.0363
3;36;008;161;01;02;51;;001036;1230;01;;;036008;1300;030;1;1;082.0363
3;36;008;161;01;03;01;;036008;1600;63;01;;031009;1615;015;1;1;082.0363
3;36;008;161;01;04;61;01;031009;1620;54;;;024003;1640;020;1;1;082.0363
3;36;008;161;01;05;54;;024003;1845;01;;;036008;1900;015;1;1;082.0363
3;36;008;162;01;01;01;;036008;1115;11;;;011012;1200;045;1;1;066.4947
3;36;008;162;01;02;11;;011012;2000;01;;;036008;2045;045;1;1;066.4947
3;36;008;162;02;01;01;;036008;1000;33;;;036007;1005;005;0;;066.4947
3;36;008;162;02;02;33;;036007;1010;01;;;036008;1015;005;0;;066.4947
3;36;008;162;02;03;01;;036008;1400;54;;;036001;1405;005;0;;066.4947
3;36;008;162;02;04;54;;036001;1800;01;;;036008;1805;005;0;;066.4947
3;36;003;163;01;01;01;;036003;0720;11;;;044039;0755;035;1;1;066.4947
3;36;003;163;01;02;11;;044039;1100;53;;;044050;1115;015;1;1;066.4947
3;36;003;163;01;03;53;;044050;1330;11;;;044039;1345;015;1;1;066.4947
3;36;003;163;01;04;11;;044039;1650;01;;;036003;1745;055;1;1;066.4947
3;36;003;163;01;05;01;;036003;1940;57;;;031001;2000;020;0;;066.4947
3;36;003;163;01;06;57;;031001;2215;01;;;036003;2230;015;0;;066.4947
3;36;003;163;02;01;01;;036003;0800;11;;;036011;0810;010;0;;066.4947
3;36;003;163;02;02;11;;036011;1230;01;;;036003;1240;010;0;;066.4947
3;36;003;163;02;03;01;;036003;1330;11;;;036011;1340;010;0;;066.4947
3;36;003;163;02;04;11;;036011;1830;01;;;036003;1840;010;0;;066.4947
3;36;003;163;02;05;01;;036003;1940;57;;;031001;2000;020;0;;066.4947
3;36;003;163;02;06;57;;031001;2215;01;;;036003;2230;015;0;;066.4947
3;36;007;164;01;01;01;;036007;1630;57;;;032010;1730;060;0;;066.4947
3;36;007;164;01;02;57;;032010;1730;01;;;036007;1830;060;0;;066.4947
3;36;001;166;02;01;01;;036001;1030;34;;;036001;1033;003;0;;066.4947
3;36;001;166;02;02;34;;036001;1103;33;;;036001;1134;031;0;;066.4947
3;36;001;166;02;03;33;;036001;1209;33;;;036001;1210;001;0;;066.4947
3;36;001;166;02;04;33;;036001;1220;01;;;036001;1222;002;0;;066.4947
3;36;001;166;02;05;01;;036001;1227;34;;;036001;1230;003;0;;066.4947
3;36;001;166;02;06;34;;036001;1235;01;;;036001;1238;003;0;;066.4947
3;36;003;167;02;01;01;;036003;0930;34;;;033009;0940;010;0;;066.4947
3;36;003;167;02;02;34;;033009;1000;01;;;036003;1015;015;0;;066.4947
3;36;003;167;02;03;01;;036003;1145;33;;;036006;1150;005;0;;066.4947
3;36;003;167;02;04;33;;036006;1155;01;;;036003;1200;005;0;;066.4947
3;36;009;174;01;01;01;;036009;0845;11;;;030003;0852;007;1;;082.0363
3;36;009;174;01;02;11;;030003;1330;42;;;037002;1335;005;1;;082.0363
3;36;009;174;01;03;42;;037002;1445;12;;;025010;1500;015;1;;082.0363
3;36;009;174;01;04;12;;025010;1700;11;;;030003;1725;025;1;;082.0363
3;36;009;174;01;05;11;;030003;1915;32;;;030009;1920;005;1;;082.0363
3;36;009;174;01;06;32;;030009;2015;01;;;036009;2020;005;1;;082.0363
3;36;010;178;01;01;01;;036010;1400;33;;;037011;1410;010;0;;079.0389
3;36;010;178;01;02;33;;037011;1425;01;;;036010;1435;010;0;;079.0389
3;36;010;178;01;03;01;;036010;1700;52;;;037008;1830;090;0;;079.0389
3;36;010;178;01;04;52;;037008;1830;01;;;036010;2000;090;0;;079.0389
3;36;010;178;01;05;01;;036010;2430;57;;;037003;2445;015;0;;079.0389
3;36;010;178;01;06;57;;037003;2645;01;;;036010;2700;015;0;;079.0389
3;36;010;178;02;01;01;;036010;1700;52;;;037008;1830;090;0;;079.0389
3;36;010;178;02;02;52;;037008;1830;01;;;036010;2000;090;0;;079.0389
3;36;008;183;01;01;01;;036008;0845;61;21;;037011;0855;010;1;;070.4610
3;36;008;183;01;02;63;21;037011;0905;11;;;031001;0910;005;1;;070.4610
3;36;008;183;01;03;11;;031001;1200;42;;;037001;1202;002;1;;070.4610
3;36;008;183;01;04;42;;037001;1225;51;;;031008;1230;005;1;;070.4610
3;36;008;183;01;05;51;;031008;1350;11;;;031001;1355;005;1;;070.4610
3;36;008;183;01;06;11;;031001;1900;01;;;036008;1905;005;1;;070.4610
3;36;008;183;02;01;01;;036008;0745;11;;;047017;0830;045;1;3;070.4610
3;36;008;183;02;02;11;;047017;1000;12;;;025006;1030;030;1;3;070.4610
3;36;008;183;02;03;12;;025006;1130;42;;;037001;1200;030;1;3;070.4610
3;36;008;183;02;04;42;;037001;1225;01;;;036008;1235;010;1;3;070.4610
3;36;008;183;02;05;01;;036008;1300;11;;;047017;1330;030;1;3;070.4610
3;36;008;183;02;06;11;;047017;1715;64;21;;037011;1745;030;1;3;070.4610
3;36;008;183;02;07;62;21;037011;1800;01;;;036008;1815;015;1;3;070.4610
3;36;001;189;01;01;01;;036001;0500;11;;;031002;0510;010;1;;066.4947
3;36;001;189;01;02;11;;031002;1500;01;;;036001;1510;010;1;;066.4947
3;36;001;189;01;03;01;;036001;1700;52;;;030001;1730;030;1;;066.4947
3;36;001;189;01;04;52;;030001;1730;01;;;036001;1800;030;1;;066.4947
3;36;001;189;02;01;01;;036001;1800;11;;;037002;1805;005;1;;066.4947
3;36;001;189;02;02;11;;037002;2300;01;;;036001;2305;005;1;;066.4947
3;36;013;190;01;01;01;;036013;0600;11;;;012009;0620;020;1;1;068.7531
3;36;013;190;01;02;11;;012009;1030;01;;;036013;1100;030;1;1;068.7531
3;36;013;190;01;03;01;;036013;1700;55;;;030002;1720;020;1;2;068.7531
3;36;013;190;01;04;55;;030002;1800;57;;;030003;1815;015;0;;068.7531
3;36;013;190;01;05;57;;030003;1930;01;;;036013;2000;030;1;2;068.7531
3;36;013;190;02;01;01;;036013;1000;41;;;030009;1030;030;1;2;068.7531
3;36;013;190;02;02;41;;030009;1100;57;;;030009;1110;010;0;;068.7531
3;36;013;190;02;03;57;;030009;1130;01;;;036013;1200;030;1;2;068.7531
3;36;013;190;02;04;01;;036013;1630;41;;;025008;1700;030;1;2;068.7531
3;36;013;190;02;05;41;;025008;1715;55;;;030002;1730;015;1;2;068.7531
3;36;013;190;02;06;55;;030002;1800;01;;;036013;1830;030;1;2;068.7531
3;36;002;191;01;01;01;;036002;0822;32;;;037012;0855;033;0;;082.0363
3;36;002;191;01;02;32;;037012;0923;01;;;036002;0930;007;0;;082.0363
3;36;002;191;01;03;01;;036002;1245;54;;;021007;1300;015;1;3;082.0363
3;36;002;191;01;04;54;;021007;1500;54;;;009009;1510;010;1;3;082.0363
3;36;002;191;01;05;54;;009009;1740;01;;;036002;1800;020;0;;082.0363
3;36;009;192;01;01;01;;036009;0820;25;;;036011;0825;005;0;;082.0363
3;36;009;192;01;02;25;;036011;1030;01;;;036009;1035;005;0;;082.0363
3;36;009;192;01;03;01;;036009;1145;56;;;036011;1150;005;0;;082.0363
3;36;009;192;01;04;56;;036011;1300;01;;;036009;1305;005;0;;082.0363
3;36;002;196;01;01;01;;036002;1200;33;;;036002;1215;015;0;;082.0363
3;36;002;196;01;02;33;;036002;2000;01;;;036002;2015;015;0;;082.0363
3;36;002;204;01;01;01;;036002;1000;32;;;036008;1005;005;0;;082.0363
3;36;002;204;01;02;32;;036008;1115;01;;;036002;1120;005;0;;082.0363
3;36;002;204;01;03;01;;036002;1315;55;;;037004;1450;095;2;3;082.0363
3;36;002;204;01;04;55;;037004;1535;01;;;036002;1610;035;2;3;082.0363
3;36;001;208;01;01;01;;036001;1715;41;;;032011;1725;010;1;1;082.0363
3;36;001;208;01;02;41;;032011;1800;42;;;028006;1830;030;1;1;082.0363
3;36;001;208;01;03;42;;028006;1900;01;;;036001;1915;015;1;1;082.0363
3;36;001;209;01;01;53;;036003;0530;01;;;036001;0540;010;1;3;082.0363
3;36;001;209;01;02;01;;036001;0900;33;;;036001;0902;002;0;;082.0363
3;36;001;209;01;03;33;;036001;0905;42;;;033006;0935;030;0;;082.0363
3;36;001;209;01;04;42;;033006;1005;32;;;037008;1020;015;1;1;082.0363
3;36;001;209;01;05;32;;037008;1050;31;;;030001;1055;005;1;1;082.0363
3;36;001;209;01;06;31;;030001;1155;25;;;030003;1200;005;1;1;082.0363
3;36;001;209;01;07;25;;030003;1300;33;;;037003;1315;015;1;1;082.0363
3;36;001;209;01;08;33;;037003;1345;01;;;036001;1410;025;1;1;082.0363
3;36;001;209;01;09;01;;036001;1800;54;;;036008;1805;005;0;;082.0363
3;36;001;209;01;10;54;;036008;2100;01;;;036001;2105;005;0;;082.0363
3;36;001;209;01;11;01;;036001;2130;55;;;035002;2210;040;1;1;082.0363
3;36;001;209;01;12;55;;035002;2235;33;;;036005;2250;015;0;;082.0363
3;36;001;209;01;13;33;;036005;2255;01;;;036001;2310;015;0;;082.0363
3;36;006;210;01;01;01;;036006;1600;11;;;025010;1615;015;1;;066.4947
3;36;006;210;01;02;11;;025010;1955;01;;;036006;2010;015;1;;066.4947
3;36;006;210;02;01;01;;036006;1530;41;;;026008;1600;030;1;1;066.4947
3;36;006;210;02;02;41;;026008;1730;01;;;036006;1800;030;1;1;066.4947
3;36;004;211;01;01;01;;036004;0815;61;22;;036001;0822;007;0;;066.7438
3;36;004;211;01;02;63;22;036001;0830;01;;;036004;0837;007;0;;066.7438
3;36;004;211;01;03;01;;036004;0945;31;;;035001;0950;005;0;;066.7438
3;36;004;211;01;04;31;;035001;1125;01;;;036004;1130;005;0;;066.7438
3;36;004;211;01;05;01;;036004;1145;64;22;;036001;1152;007;0;;066.7438
3;36;004;211;01;06;62;22;036001;1158;01;;;036004;1205;007;0;;066.7438
3;36;004;211;01;07;01;;036004;1641;64;22;;036001;1648;007;0;;066.7438
3;36;004;211;01;08;62;22;036001;1653;01;;;036004;1700;007;0;;066.7438
3;36;004;211;02;01;01;;036004;0700;11;;;011006;0715;015;1;;066.7438
3;36;004;211;02;02;11;;011006;1745;01;;;036004;1800;015;1;;066.7438
3;36;004;211;03;01;01;;036004;0815;22;;;036001;0822;007;0;;066.7438
3;36;004;211;03;02;22;;036001;1653;01;;;036004;1700;007;0;;066.7438
3;37;007;003;01;01;01;;037007;1500;33;;;037002;1505;005;0;;071.7530
3;37;007;003;01;02;33;;037002;1900;01;;;037007;1905;005;0;;071.7530
3;37;007;003;01;03;01;;037007;2000;53;;;037005;2005;005;0;;071.7530
3;37;007;003;01;04;53;;037005;2200;01;;;037007;2205;005;0;;071.7530
3;37;007;003;02;01;01;;037007;1500;33;;;037002;1505;005;0;;071.7530
3;37;007;003;02;02;33;;037002;1900;01;;;037007;1905;005;0;;071.7530
3;37;007;003;02;03;01;;037007;2000;53;;;037005;2005;005;0;;071.7530
3;37;007;003;02;04;53;;037005;2200;01;;;037007;2205;005;0;;071.7530
3;37;003;005;01;01;01;;037003;1410;11;;;037001;1417;007;0;;088.5235
3;37;003;005;01;02;11;;037001;2040;01;;;037003;2050;010;0;;088.5235
3;37;013;006;01;01;01;;037013;0730;11;;;025001;0750;020;1;1;074.1899
3;37;013;006;01;02;11;;025001;1130;01;;;037013;1150;020;1;1;074.1899
3;37;013;006;01;03;01;;037013;1330;11;;;025001;1350;020;1;1;074.1899
3;37;013;006;01;04;11;;025001;1800;01;;;037013;1820;020;1;1;074.1899
3;37;013;006;02;01;01;;037013;0820;61;22;;037009;0822;002;0;;074.1899
3;37;013;006;02;02;63;22;037009;0830;01;;;037013;0832;002;0;;074.1899
3;37;013;006;02;03;01;;037013;1120;62;22;;037009;1122;002;0;;074.1899
3;37;013;006;02;04;64;22;037009;1130;01;;;037013;1132;002;0;;074.1899
3;37;013;006;02;05;01;;037013;1320;61;22;;037009;1322;002;0;;074.1899
3;37;013;006;02;06;63;22;037009;1322;11;;;036001;1332;010;0;;074.1899
3;37;013;006;02;07;11;;036001;1800;62;21;;037009;1810;010;0;;074.1899
3;37;013;006;02;08;64;21;037009;1810;01;;;037013;1812;002;0;;074.1899
3;37;005;009;01;01;01;;037005;0840;41;;;017007;0900;020;1;;086.3778
3;37;005;009;01;02;41;;017007;1200;25;;;037005;1220;020;0;;086.3778
3;37;005;009;01;03;25;;037005;1230;57;;;015002;1235;005;0;;086.3778
3;37;005;009;01;04;57;;015002;1240;53;;;037012;1250;010;0;;086.3778
3;37;005;009;01;05;53;;037012;1400;29;;;031001;1405;005;0;;086.3778
3;37;005;009;01;06;29;;031001;1845;57;;;030008;1855;010;0;;086.3778
3;37;005;009;01;07;57;;030008;2215;01;;;037005;2225;010;0;;086.3778
