,code_emd,CODE_IRIS,AREA,PERCENTAGE,Home,persons_EMD,persons_IRIS
2865,052124,675440202,247623.677023,79.2723703553,0,0.0,0.0
2864,052124,675440103,63948.7795302,20.4720784201,0,0.0,0.0
2867,052125,675440202,265915.849424,54.8474145363,0,0.0,0.0
2866,052125,675440103,219081.452475,45.187420257700005,0,0.0,0.0
2868,052126,675440202,770046.795053,96.2895964553,052126,3.0,3.0
2869,052127,675440202,319428.183053,100.0,0,0.0,0.0
2870,052128,675440103,149459.904009,93.870256827,052128,6.0,6.0
2871,052128,675440202,11342.3300916,7.123699468250001,052128,6.0,0.0
2872,052129,675440103,19391.6332733,81.4392966265,0,0.0,0.0
2873,052129,675440202,4400.79405129,18.4820725044,0,0.0,0.0
2874,052130,675440102,114133.073785,70.2486853603,0,0.0,0.0
2875,052130,675440103,43601.8109551,26.836830003200003,0,0.0,0.0
2876,052131,675440103,51776.0189687,22.0042500446,0,0.0,0.0
2877,052131,675440202,183215.406426,77.8645731232,0,0.0,0.0
2878,052132,675440202,249923.819731,100.000000024,0,0.0,0.0
2879,052133,675440202,228082.834831,100.0,0,0.0,0.0
2880,052134,675440202,409548.324874,96.8620700749,0,0.0,0.0
2881,052135,675440202,1361098.87542,100.0,0,0.0,0.0
2882,052136,675440202,438990.732155,100.30602371200001,0,0.0,0.0
2886,053001,673530000,36203.0728937,0.14232611204,0,0.0,0.0
2887,053001,675360000,27729.2545903,0.10901276273,0,0.0,0.0
2884,053001,672630000,15447.9093362,0.060730780549999995,0,0.0,0.0
2885,053001,673240000,44508.860484,0.17497887769,0,0.0,0.0
2883,053001,670830000,25298762.607399996,99.45770437450001,0,0.0,0.0
2888,053002,670830000,949100.168572,99.9999999998,0,0.0,0.0
2889,053003,670830000,558487.226423,100.0,0,0.0,0.0
2890,053004,670830000,1251670.30331,100.00848075,0,0.0,0.0
2891,053005,670830000,585727.479692,98.31486917209999,0,0.0,0.0
2892,053006,670830000,1060151.59013,100.0,0,0.0,0.0
2893,053007,670830000,718025.678162,100.241704925,0,0.0,0.0
2898,053008,673790000,66067.4818352,1.8137187688299998,053008,6.0,0.0
2894,053008,670930000,3475676.20763,95.41606546870001,053008,6.0,6.0
2895,053008,671600000,51905.8491495,1.4249462852099999,053008,6.0,0.0
2897,053008,673410000,33963.6927935,0.93238890551,053008,6.0,0.0
2896,053008,672900000,15423.0487736,0.42340153213,053008,6.0,0.0
2899,053008,674870000,6221.60151447,0.17079863082000002,053008,6.0,0.0
2903,053009,671860000,2127.07826653,0.05397375784,0,0.0,0.0
2901,053009,671100000,3921996.08073,99.5190774384,0,0.0,0.0
2904,053009,675110000,11152.6970593,0.28299521454,0,0.0,0.0
2902,053009,671770000,6020.55623913,0.15276919973,0,0.0,0.0
2900,053009,670370000,960.5621735489999,0.024373879869999997,0,0.0,0.0
2905,053010,671100000,404132.380885,99.9999985549,0,0.0,0.0
2906,053011,671100000,183687.571843,100.000002985,053011,1.0,1.0
2907,053012,671100000,287483.123548,99.88403872209999,053012,2.0,2.0
2908,053013,671100000,43552.3742174,93.1500313001,0,0.0,0.0
2909,053013,675110000,3268.56447568,6.990821710339999,0,0.0,0.0
2911,053014,673030000,7872.32140187,2.85538259542,0,0.0,0.0
2910,053014,671100000,267255.150186,96.93655345379999,0,0.0,0.0
2912,053015,671100000,106958.385486,99.9999999987,0,0.0,0.0
2913,053016,671100000,81542.2051261,99.999999999,0,0.0,0.0
2916,053017,672380000,20139.8202815,0.54115230818,0,0.0,0.0
2915,053017,671740000,4097.24894862,0.11009213065,0,0.0,0.0
2914,053017,671230000,3668171.57565,98.5629209799,0,0.0,0.0
2917,053017,672920000,26997.4147919,0.725414285,0,0.0,0.0
2918,053018,671320000,3672836.65971,98.9533376015,053018,2.0,2.0
2920,053018,671860000,30987.7497305,0.83487003227,053018,2.0,0.0
2919,053018,671800205,10214.7668827,0.27520561613,053018,2.0,0.0
2921,053019,671320000,203383.553822,95.746013921,0,0.0,0.0
2922,053019,671800205,9717.12427369,4.57448942404,0,0.0,0.0
2927,053020,673030000,10988.8658208,0.17563642364999998,053020,3.0,0.0
2925,053020,671800205,1174218.75213,18.7676859072,053020,3.0,1.0
2923,053020,671410000,4983399.0222,79.6502929541,053020,3.0,2.0
2924,053020,671760000,21340.055378,0.34108078742,053020,3.0,0.0
2926,053020,672910000,63411.1497524,1.01350837688,053020,3.0,0.0
2929,053021,671760000,4077.63436659,0.0707928902,053021,5.0,0.0
2930,053021,672590000,2734.5579465,0.047475384749999995,053021,5.0,0.0
2931,053021,673030000,2815.35368927,0.04887810104,053021,5.0,0.0
2928,053021,671470000,5722729.93655,99.3538300872,053021,5.0,5.0
2932,053021,675500000,30322.2388742,0.52643241991,053021,5.0,0.0
2937,053022,673790000,21796.0301067,0.20816232385000003,053022,7.0,0.0
2936,053022,673410000,9390.94755616,0.08968795954,053022,7.0,0.0
2933,053022,670930000,71575.6077974,0.6835806693800001,053022,7.0,0.0
2934,053022,671600000,10272951.1753,98.11150833319999,053022,7.0,7.0
2935,053022,672630000,26068.1664384,0.24896323219,053022,7.0,0.0
2938,053022,675500000,62915.3059935,0.6008707199100001,053022,7.0,0.0
2939,053023,671600000,1363438.79262,99.99998669950001,053023,1.0,1.0
2940,053024,671600000,1284565.16729,99.60002874899999,0,0.0,0.0
2941,053024,673790000,9543.7963824,0.73998767697,0,0.0,0.0
2943,053025,671600000,61756.6405362,94.96677965159999,0,0.0,0.0
2942,053025,670930000,3376.07586769,5.19158830905,0,0.0,0.0
2946,053026,673400000,342.845834477,0.005949159989999999,053026,3.0,0.0
2947,053026,673880102,11788.6446804,0.20455996905999999,053026,3.0,0.0
2950,053026,675580000,4577.59754648,0.07943179542,053026,3.0,0.0
2944,053026,671740000,5739148.63429,99.5873655461,053026,3.0,3.0
2948,053026,674980000,2738.93188888,0.04752673761,053026,3.0,0.0
2945,053026,671760000,1614.92041414,0.028022565689999997,053026,3.0,0.0
2949,053026,675020000,6507.67362092,0.11292303320000001,053026,3.0,0.0
2955,053027,673030000,3053.54461646,0.0219808618,0,0.0,0.0
2952,053027,671470000,8667.72480991,0.06239439245,0,0.0,0.0
2951,053027,671410000,14896.7727464,0.10723403262,0,0.0,0.0
2953,053027,671760000,13807278.727100002,99.39133814870002,0,0.0,0.0
2956,053027,673880102,30257.6127584,0.21780864141999998,0,0.0,0.0
2954,053027,672920000,3093.48447289,0.022268367819999996,0,0.0,0.0
2957,053027,675020000,20234.3052778,0.14565612224000002,0,0.0,0.0
2958,053028,671760000,350574.047301,100.37656139399999,053028,4.0,4.0
2959,053029,671760000,164548.748304,100.000000001,0,0.0,0.0
2960,053030,671760000,269239.790074,100.17324195200001,0,0.0,0.0
2961,053031,671760000,314087.672568,100.0,053031,2.0,2.0
2962,053032,671760000,532229.089548,100.0,053032,11.0,11.0
2963,053033,671760000,546273.004236,99.99999999959999,0,0.0,0.0
2964,053034,671760000,142005.864793,99.9999999998,0,0.0,0.0
2965,053035,671760000,279090.54189,99.9999999993,0,0.0,0.0
2967,053036,671760000,153996.572532,99.3896286241,0,0.0,0.0
2966,053036,671410000,794.956914995,0.51306643553,0,0.0,0.0
2968,053037,671760000,392828.366467,98.9703691205,0,0.0,0.0
2969,053037,673030000,6270.15945767,1.5797229755899997,0,0.0,0.0
2970,053038,671760000,111184.789745,97.36565420219999,0,0.0,0.0
2971,053039,671760000,95147.7385372,100.000000001,0,0.0,0.0
2973,053040,671760000,218096.899175,99.4387531196,0,0.0,0.0
2972,053040,671740000,1125.63854345,0.5132218461,0,0.0,0.0
2978,053041,674870000,12442.266321,0.24252598492,0,0.0,0.0
2975,053041,671770000,5091009.7197,99.23450556870002,0,0.0,0.0
2977,053041,673410000,22430.1368528,0.43721062479999995,0,0.0,0.0
2974,053041,670370000,700.897241177,0.013661963930000002,0,0.0,0.0
2976,053041,673030000,2790.0803568,0.05438454451,0,0.0,0.0
2979,053042,671770000,234677.55893,100.0,0,0.0,0.0
2981,053043,671770000,942080.287777,99.5775853768,0,0.0,0.0
2980,053043,671100000,2287.36144129,0.24177337341999997,0,0.0,0.0
2985,053044,673030000,4065.22395229,0.23295775039,053044,2.0,0.0
2982,053044,671320000,7696.51195748,0.4410487915199999,053044,2.0,0.0
2983,053044,671860000,1733919.15637,99.36227641079999,053044,2.0,2.0
2984,053044,672600000,1477.45312548,0.08466548472,053044,2.0,0.0
2986,053045,671470000,553.934029446,0.00425530854,053045,3.0,0.0
2989,053045,675360000,9470.97676435,0.07275582683,053045,3.0,0.0
2987,053045,672590000,12980385.994099997,99.7150282437,053045,3.0,3.0
2990,053045,675500000,11181.8327171,0.08589858312000001,053045,3.0,0.0
2988,053045,672630000,21013.1037376,0.16142218218,053045,3.0,0.0
2991,053046,671320000,6499.84715743,0.38104434706,053046,1.0,0.0
2993,053046,671860000,1001.75417507,0.05872642176,053046,1.0,0.0
2994,053046,672600000,1694649.23843,99.3464149108,053046,1.0,1.0
2992,053046,671800205,5191.0044582,0.30431529488000003,053046,1.0,0.0
2995,053047,671410000,8901.91173026,0.20209473686,0,0.0,0.0
2999,053047,672920000,15971.6024833,0.36259366513999997,0,0.0,0.0
2998,053047,672910000,4244191.60495,96.353324045,0,0.0,0.0
2997,053047,671800205,104654.89166,2.37591693016,0,0.0,0.0
2996,053047,671760000,34392.7471002,0.7807978090100001,0,0.0,0.0
3000,053048,672910000,292829.716526,99.9999157442,0,0.0,0.0
3001,053049,672910000,246230.636261,99.9999556408,0,0.0,0.0
3002,053050,672910000,317869.186547,99.99599423459999,053050,2.0,2.0
3003,053051,672910000,449491.075681,99.9999999998,053051,9.0,9.0
3004,053052,672910000,859263.011094,99.9358964315,053052,10.0,10.0
3005,053053,672910000,236180.338195,99.9999499873,0,0.0,0.0
3006,053054,672910000,45053.6857485,99.9400532849,0,0.0,0.0
3007,053055,672910000,36471.5481081,100.01413415799999,0,0.0,0.0
3013,053056,672920000,8381282.65281,98.7440973749,053056,6.0,6.0
3010,053056,671760000,17758.4670758,0.20922141333,053056,6.0,0.0
3008,053056,670480000,12193.7313867,0.14366046932,053056,6.0,0.0
3012,053056,672910000,7444.05251217,0.08770211871,053056,6.0,0.0
3009,053056,671230000,32462.8280112,0.38246086941,053056,6.0,0.0
3014,053056,675020000,27071.4377085,0.3189421944,053056,6.0,0.0
3011,053056,671800205,3922.44763936,0.04621232426,053056,6.0,0.0
3019,053057,673030000,6596866.252310001,99.58207597120001,053057,4.0,4.0
3016,053057,671410000,8890.02666044,0.13419815962,053057,4.0,0.0
3020,053057,675500000,7858.34853312,0.11862460609000001,053057,4.0,0.0
3018,053057,671760000,4481.50087226,0.06764987242,053057,4.0,0.0
3017,053057,671470000,4016.97170455,0.06063763705,053057,4.0,0.0
3015,053057,671100000,4177.43032159,0.06305981776000001,053057,4.0,0.0
3021,053058,671770000,1394.86369932,0.5269113693899999,0,0.0,0.0
3022,053058,673030000,261444.515999,98.7609671201,0,0.0,0.0
3024,053059,673240000,27709671.0181,99.09291634600001,053059,3.0,3.0
3023,053059,670830000,49657.0810421,0.17757933590999997,053059,3.0,0.0
3026,053059,673880101,56361.1650171,0.20155389815000002,053059,3.0,0.0
3025,053059,673400000,110291.583447,0.39441517169,053059,3.0,0.0
3027,053059,673880102,19363.9287422,0.06924759842,053059,3.0,0.0
3028,053059,675360000,21285.1418883,0.07611807384,053059,3.0,0.0
3029,053060,673240000,389397.986138,99.9329744767,053060,5.0,5.0
3030,053060,673400000,2342.05239996,0.6010515489,053060,5.0,0.0
3031,053061,673240000,225533.812773,99.9999999997,053061,7.0,7.0
3032,053062,673240000,185543.7357,100.00000036700001,053062,2.0,2.0
3033,053063,673240000,446380.478598,100.00000153299999,0,0.0,0.0
3034,053064,673240000,320355.766329,100.0,053064,5.0,5.0
3035,053065,673240000,280652.561934,100.0,0,0.0,0.0
3036,053066,673240000,569442.720653,99.99999999959999,0,0.0,0.0
3037,053067,673240000,200365.775474,100.251197409,0,0.0,0.0
3038,053068,673240000,203602.207573,99.9999999995,053068,4.0,4.0
3039,053069,673240000,170773.245287,100.0,053069,1.0,1.0
3040,053070,673240000,179621.529981,99.9999999997,0,0.0,0.0
3041,053071,673240000,48296.0907105,99.9999999989,0,0.0,0.0
3042,053072,673240000,127154.380085,100.0,0,0.0,0.0
3043,053073,673240000,265818.784193,100.00480577399999,0,0.0,0.0
3044,053074,673240000,350543.435841,100.120079109,053074,2.0,2.0
3049,053075,675580000,21739.6912132,0.11248204931,053075,3.0,0.0
3045,053075,671740000,10985.4997224,0.05683942377,053075,3.0,0.0
3047,053075,673400000,19210444.609,99.39562419059999,053075,3.0,3.0
3048,053075,673580000,11139.4830033,0.05763613955,053075,3.0,0.0
3046,053075,673240000,43358.1591025,0.22433688420000003,053075,3.0,0.0
3050,053076,673400000,256673.166318,100.0,053076,3.0,3.0
3051,053077,673400000,221739.632841,99.9999999997,053077,2.0,2.0
3052,053078,673400000,471511.110112,99.9999999999,0,0.0,0.0
3053,053079,673400000,393843.997326,100.000000001,0,0.0,0.0
3054,053080,673400000,126741.240266,94.02135775049999,0,0.0,0.0
3055,053080,675580000,4880.30254068,3.62038962333,0,0.0,0.0
3056,053081,673400000,206981.910858,99.68880681540001,053081,2.0,2.0
3057,053081,675580000,2143.03683826,1.03215196189,053081,2.0,0.0
3058,053082,673400000,75163.4294488,84.1388769192,0,0.0,0.0
3059,053082,675580000,14632.4978911,16.3797999654,0,0.0,0.0
3063,053083,673410000,2316815.01933,98.40776400879999,0,0.0,0.0
3062,053083,671770000,9227.66482048,0.39194922961999995,0,0.0,0.0
3060,053083,670930000,20059.2307074,0.85202488122,0,0.0,0.0
3061,053083,671600000,4337.09254146,0.18421996394,0,0.0,0.0
3067,053084,673580000,15722908.953,99.1284723009,0,0.0,0.0
3065,053084,672650000,22104.5134091,0.13936267467,0,0.0,0.0
3068,053084,674150000,33109.4435047,0.20874563118,0,0.0,0.0
3066,053084,673070000,11913.8078916,0.0751131727,0,0.0,0.0
3069,053084,675580000,56622.6168699,0.35698950651,0,0.0,0.0
3064,053084,670440000,4622.38376465,0.029142815899999997,0,0.0,0.0
3071,053085,671760000,2474.85238335,0.02481417539,0,0.0,0.0
3070,053085,671740000,3182.38717342,0.0319082924,0,0.0,0.0
3074,053085,673880102,1939418.71682,19.445635031,0,0.0,0.0
3072,053085,673240000,121791.146538,1.2211422758,0,0.0,0.0
3073,053085,673880101,7905754.15195,79.2672611387,0,0.0,0.0
3075,053086,673880101,54724.282448,21.0951335445,0,0.0,0.0
3076,053086,673880102,203358.082869,78.3905375014,0,0.0,0.0
3077,053087,673880101,260749.570723,100.029079411,053087,11.0,11.0
3078,053088,673880101,160498.979844,64.0205248587,053088,4.0,3.0
3079,053088,673880102,89388.8920532,35.6558265439,053088,4.0,1.0
3080,053089,673880101,453494.326474,100.0,053089,2.0,2.0
3081,053090,673880101,40083.7776243,99.9999999986,0,0.0,0.0
3082,053091,673880101,780186.25243,95.577711614,053091,2.0,2.0
3083,053091,673880102,37387.8556452,4.58024692641,053091,2.0,0.0
3085,053092,673880102,599577.964398,99.40848078459999,053092,2.0,2.0
3084,053092,671760000,3080.39690226,0.5107218651300001,053092,2.0,0.0
3086,053093,673880102,335502.589687,100.00000094399999,0,0.0,0.0
3087,053094,673880102,334244.183693,99.7708072514,053094,2.0,2.0
3088,053095,673240000,8148.84972703,1.03216652671,053095,2.0,0.0
3089,053095,673880102,780936.169334,98.91655883790001,053095,2.0,2.0
3091,053096,673240000,9783.57438774,0.45425974347,0,0.0,0.0
3090,053096,672590000,1837.80285962,0.08533076179,0,0.0,0.0
3092,053096,673880101,2128484.28784,98.8273496226,0,0.0,0.0
3093,053096,675360000,10785.6895442,0.50078880901,0,0.0,0.0
3094,053097,673880101,157173.858864,99.9999999994,0,0.0,0.0
3095,053098,673880102,84526.4142926,98.5424738281,0,0.0,0.0
3096,053099,673880102,338888.926635,99.9999992675,0,0.0,0.0
3097,053100,673880102,66345.7612282,100.000000001,0,0.0,0.0
3098,053101,673880102,161232.449143,100.72427072200001,0,0.0,0.0
3100,053102,672220000,34935.0053826,0.47043841677000003,0,0.0,0.0
3099,053102,670440000,20518.1744679,0.27629987189,0,0.0,0.0
3101,053102,672650000,8284.19746511,0.11155586487,0,0.0,0.0
3102,053102,673580000,60539.2394475,0.8152276962999999,0,0.0,0.0
3103,053102,674150000,7304887.58478,98.3683761445,0,0.0,0.0
3105,053103,674150000,353497.850596,98.2232234105,053103,4.0,4.0
3104,053103,673580000,10680.9549652,2.9678195327599997,053103,4.0,0.0
3106,053104,674150000,63547.6487924,98.25354785879999,0,0.0,0.0
3107,053105,674150000,116019.34172,99.9999974567,0,0.0,0.0
3111,053106,675020000,1925711.64066,97.6862948057,053106,3.0,3.0
3110,053106,672920000,14296.2838548,0.72521293935,053106,3.0,0.0
3109,053106,671760000,31338.7339869,1.5897316827899999,053106,3.0,0.0
3108,053106,671740000,4334.40725438,0.21987309829999999,053106,3.0,0.0
3112,053107,670370000,8364.05720427,0.20275021783,0,0.0,0.0
3114,053107,671800205,31881.9559924,0.77283946826,0,0.0,0.0
3115,053107,675110000,4024486.2581,97.5561794417,0,0.0,0.0
3113,053107,671100000,59540.4353235,1.44329909954,0,0.0,0.0
3116,053108,671100000,753.660833193,0.219872901,053108,5.0,0.0
3117,053108,675110000,341002.262781,99.4839501565,053108,5.0,5.0
3118,053109,675110000,384536.71128,100.0,0,0.0,0.0
3119,053110,675110000,146369.77588,99.5821517328,0,0.0,0.0
3121,053111,675110000,307426.905505,100.311872181,0,0.0,0.0
3120,053111,671860000,1933.55924713,0.63091077775,0,0.0,0.0
3125,053112,673240000,27006.3663543,0.22597279849,0,0.0,0.0
3122,053112,670830000,20494.6765461,0.17148695062,0,0.0,0.0
3126,053112,675360000,11848166.0546,99.138225604,0,0.0,0.0
3123,053112,672590000,40314.9732149,0.33733110183,0,0.0,0.0
3124,053112,672630000,13471.416576,0.11272059570999998,0,0.0,0.0
3131,053113,673030000,6669.87889817,0.13765555547,0,0.0,0.0
3128,053113,671600000,36821.819022,0.75994302571,0,0.0,0.0
3132,053113,673410000,332.303917906,0.00685821753,0,0.0,0.0
3133,053113,675500000,4779566.80496,98.64255910860001,0,0.0,0.0
3130,053113,672590000,9177.81191974,0.18941525283,0,0.0,0.0
3127,053113,671470000,10779.1422537,0.22246413123000003,0,0.0,0.0
3129,053113,671770000,4048.19778116,0.08354828067,0,0.0,0.0
3134,053114,675500000,132854.457136,99.9999980842,053114,2.0,2.0
3135,053115,675500000,304652.985745,100.0,053115,2.0,2.0
3136,053116,675500000,320727.752789,100.106007913,0,0.0,0.0
3137,053117,675500000,334169.901422,100.000002327,053117,1.0,1.0
3138,053118,675500000,254747.185801,99.9999972712,053118,1.0,1.0
3139,053119,675500000,46662.8556966,100.0,0,0.0,0.0
3140,053120,675500000,11378.3130583,99.9999999987,0,0.0,0.0
3141,053121,675500000,178898.128911,100.000000001,0,0.0,0.0
3142,053122,675500000,72490.5463472,100.000000001,0,0.0,0.0
3145,053123,673580000,15467.5891091,0.23473350785,0,0.0,0.0
3146,053123,674980000,3267.06657827,0.049580448049999996,0,0.0,0.0
3143,053123,671740000,3463.73354372,0.05256503255,0,0.0,0.0
3147,053123,675580000,6552693.651590001,99.4425670263,0,0.0,0.0
3144,053123,673400000,17469.5576532,0.26511504279,0,0.0,0.0
3148,053124,673400000,6897.83912385,1.3554764935199999,053124,2.0,0.0
3149,053124,675580000,502928.349836,98.8291469092,053124,2.0,2.0
3150,053125,675580000,81753.7913782,100.433646542,0,0.0,0.0
3155,054001,675100000,14109.1110921,0.20958645049000002,054001,15.0,0.0
3153,054001,672030000,1239.40749138,0.018411012230000003,054001,15.0,0.0
3156,054001,675400000,42174.5629123,0.62648999531,054001,15.0,0.0
3152,054001,670350000,1764.68754,0.026213883730000002,054001,15.0,0.0
3154,054001,673310000,21887.0867278,0.32512585584000003,054001,15.0,0.0
3151,054001,670230000,6650434.66792,98.79013548020001,054001,15.0,15.0
3158,054002,673590000,81373.4533686,2.6276149419999997,054002,2.0,0.0
3157,054002,670350000,2993558.5295,96.6644378016,054002,2.0,2.0
3159,054002,675400000,23076.1511987,0.74514767634,054002,2.0,0.0
3162,054003,671800205,755.824395014,0.030744961969999998,054003,8.0,0.0
3163,054003,672380000,6423.92508513,0.26130849141999996,054003,8.0,0.0
3164,054003,672920000,3955.23511235,0.16088863222000002,054003,8.0,0.0
3161,054003,671230000,5657.76149112,0.23014295784000002,054003,8.0,0.0
3165,054003,673720000,47810.6193580999,1.9448111011099998,054003,8.0,0.0
3160,054003,670480000,2394347.76887,97.3958125485,054003,8.0,8.0
3167,054004,673720000,4067.31069971,4.9280290328600005,0,0.0,0.0
3166,054004,670480000,78718.1259548,95.37634047590001,0,0.0,0.0
3169,054005,671800205,34817.7345539,0.57287752273,054005,1.0,0.0
3172,054005,674580000,10695.0315423,0.17597190782000002,054005,1.0,0.0
3168,054005,670870000,5947515.038049999,97.8581095246,054005,1.0,1.0
3170,054005,673040000,15010.5794423,0.24697826195999997,054005,1.0,0.0
3173,054005,674970000,34351.0134736,0.56519827479,054005,1.0,0.0
